Name #1,Name #2,Event,Location,Stadt,Type,Year,Channel,Uploaded,URL,Views,ID,hidden
Hiding John,A-Ron,,,,Accapella,2020,DLTLLY,2020-06-09,https://www.youtube.com/watch?v=a70lYjBMMGc,12541,a70lYjBMMGc,Onlie Battle
Proton,Craze,,,,On Beat,2020,DLTLLY,2020-06-07,https://www.youtube.com/watch?v=vb_w46X0rGE,20874,vb_w46X0rGE,+ Accapella
Pablo,Jolle,,,,Accapella,2020,DLTLLY,2020-05-31,https://www.youtube.com/watch?v=5HaB0pBqyX0,12782,5HaB0pBqyX0,Online Battle
T-Way,Kid Soldier,,,,Accapella,2020,DLTLLY,2020-05-31,https://www.youtube.com/watch?v=cohcA2h186c,14362,cohcA2h186c,Online Battle
Phasenkind,Karanova,,,,Accapella,2020,DLTLLY,2020-05-24,https://www.youtube.com/watch?v=5BgRzwhN2PI,25694,5BgRzwhN2PI,OnlineBattle
Proton,Notyzze,NRWeekend 4,,,On Beat,2020,DLTLLY,2020-04-26,https://www.youtube.com/watch?v=lKlZmLtrRaw,155953,lKlZmLtrRaw,NRWeekend4
Craze' Parts,Merlin,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-04-24,https://www.youtube.com/watch?v=u21MvmyqRFg,29028,u21MvmyqRFg,NRWeekend4
Falk + Khacoby,DNA + Ringelnatz,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-04-19,https://www.youtube.com/watch?v=WeQISeOD2oI,47411,WeQISeOD2oI,NRWeekend4
Ali Smart,Pulsar,,,,Accapella,2020,DLTLLY,2020-04-12,https://www.youtube.com/watch?v=xFD__wFE9vU,20878,xFD__wFE9vU,D&DL CoEvent
Silence,Franz Flaute D&DL#0156 (Berlin,,,,Accapella,2020,DUDL,2020-04-08,https://www.youtube.com/watch?v=AkDqmXszYWA,9688,AkDqmXszYWA,-CoEvent
DeeLah,Wandelbarz,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-04-05,https://www.youtube.com/watch?v=qW9luXAQXRI,30281,qW9luXAQXRI,NRWeekend4
Davie Jones,Fresh Polakke,,,Berlin,On Beat,2020,DLTLLY,2020-04-03,https://www.youtube.com/watch?v=UUyqMyjB2bM,123046,UUyqMyjB2bM,Berlin
MC Rabiat,Jepain D&DL#0158 (Berlin,,,,Accapella,2020,DUDL,2020-04-01,https://www.youtube.com/watch?v=S-QZgsCSZd8,10330,S-QZgsCSZd8,-CoEvent
Alko,Baretta D&DL#0154 (Berlin,,,,Accapella,2020,DUDL,2020-03-30,https://www.youtube.com/watch?v=4oV8qkTZtmQ,12929,4oV8qkTZtmQ,-CoEvent
Django,Leanders,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-03-29,https://www.youtube.com/watch?v=t0mOqEll75s,19605,t0mOqEll75s,NRWeekend4
Mazzikaner,DNA,,,Berlin,On Beat,2020,DLTLLY,2020-03-27,https://www.youtube.com/watch?v=Ekk3MCWp-ZU,21413,Ekk3MCWp-ZU,Berlin
Corner,Maka D&DL#0155 (Berlin,,,,Accapella,2020,DUDL,2020-03-25,https://www.youtube.com/watch?v=2Alsg7pneZU,13290,2Alsg7pneZU,-CoEvent
Kato,Ano-nym,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-03-22,https://www.youtube.com/watch?v=US8gUcwYuDc,111986,US8gUcwYuDc,NRWeekend4
Phasenkind,Steel,,,Berlin,On Beat,2020,DLTLLY,2020-03-20,https://www.youtube.com/watch?v=5E8wtuc_gPo,66458,5E8wtuc_gPo,Berlin
DOC,Vorstadtflokati,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-03-18,https://www.youtube.com/watch?v=jzFuHDCB_3Q,21782,jzFuHDCB_3Q,NRWeekend4
Tollschock,Kid Soldier,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-03-17,https://www.youtube.com/watch?v=hy0Njy_aODY,62332,hy0Njy_aODY,NRWeekend4
Fate,Sizyphos,,,Berlin,On Beat,2020,DLTLLY,2020-03-13,https://www.youtube.com/watch?v=LNYeG_rxNyY,31746,LNYeG_rxNyY,Berlin
Natif,Ryko-J,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-03-11,https://www.youtube.com/watch?v=2oTsMFm6BZY,46105,2oTsMFm6BZY,NRWeekend4
RenetiXX,A-Ron,NRWeekend 4,,,Accapella,2020,DLTLLY,2020-03-08,https://www.youtube.com/watch?v=3kT6ZzpMmbI,28825,3kT6ZzpMmbI,NRWeekend4
Craze,Pablo,,,Berlin,On Beat,2020,DLTLLY,2020-03-07,https://www.youtube.com/watch?v=fJNspy5iVA4,76836,fJNspy5iVA4,Berlin
Wolff,Mars B.,,,Kassel,Accapella,2020,DLTLLY,2020-03-01,https://www.youtube.com/watch?v=FFBaDPuErfc,131731,FFBaDPuErfc,Kassel
Jolle,Falk,,,Berlin,On Beat,2020,DLTLLY,2020-02-28,https://www.youtube.com/watch?v=9DEOJ6f0UL8,47345,9DEOJ6f0UL8,Berlin
Hiding John,ZinZity,,,Kassel,Accapella,2020,DLTLLY,2020-02-23,https://www.youtube.com/watch?v=-WkDV5RsdSo,235110,-WkDV5RsdSo,Kassel
Papa TR,Karanova,,,Berlin,On Beat,2020,DLTLLY,2020-02-21,https://www.youtube.com/watch?v=1awgzzB19e0,26798,1awgzzB19e0,Berlin
Joe Pharo,Tobi High,,,Kassel,Accapella,2020,DLTLLY,2020-02-16,https://www.youtube.com/watch?v=l4_E1OTEa4Q,63197,l4_E1OTEa4Q,Kassel
Paleiacci,PrettyShittyJiggy,,,Kassel,Accapella,2020,DLTLLY,2020-02-09,https://www.youtube.com/watch?v=cnzRnRAL2pQ,28724,cnzRnRAL2pQ,Kassel
Yarambo,Robscure,DISSember 4,Schräglage,Stuttgart,Accapella,2019,DLTLLY,2020-02-02,https://www.youtube.com/watch?v=K_jqoyHG2cE,122206,K_jqoyHG2cE,DISSember4
Cris Kotzen,Merlin,DISSember 4,Schräglage,Stuttgart,Accapella,2019,DLTLLY,2020-01-26,https://www.youtube.com/watch?v=M9-nikWIC48,93552,M9-nikWIC48,DISSember4
Ano-nym,Davie Jones,DISSember 4,Schräglage,Stuttgart,Accapella,2019,DLTLLY,2020-01-19,https://www.youtube.com/watch?v=UKr_lNJHApg,76415,UKr_lNJHApg,DISSember4
Steel,Tollschock,DISSember 4,Schräglage,Stuttgart,Accapella,2019,DLTLLY,2020-01-12,https://www.youtube.com/watch?v=QmnDTvpqWao,31745,QmnDTvpqWao,Finale DISSember4
Falk + Khacoby,Sizyphos + Joseph Steinschleuder,DISSember 4,Schräglage,Stuttgart,Accapella,2019,DLTLLY,2020-01-05,https://www.youtube.com/watch?v=Y3aA4xBE8cQ,126755,Y3aA4xBE8cQ,DltllyBattle DISSember4
Ryko-J,T-Way,,,,Accapella,2019,DLTLLY,2020-01-03,https://www.youtube.com/watch?v=v7SE0M4nEtM,30410,v7SE0M4nEtM,Krefeld
Julo,Django D&DL#0153 (Krefeld,,,,Accapella,2019,DUDL,2020-01-01,https://www.youtube.com/watch?v=p-4EgTDFaAg,8888,p-4EgTDFaAg,-CoEvent
Stepho,Sejo D&DL#0149 (Krefeld,,,,Accapella,2019,DUDL,2019-12-30,https://www.youtube.com/watch?v=VN2Jj5wdzf8,4434,VN2Jj5wdzf8,-CoEvent
Joseph Steinschleuder,Craze,,,Köln,Accapella,2019,DLTLLY,2019-12-29,https://www.youtube.com/watch?v=aQsnPZjXxBI,103329,aQsnPZjXxBI,Köln
DeeLah,Zeuge,,,,Accapella,2019,DLTLLY,2019-12-27,https://www.youtube.com/watch?v=wauI8sMOOjY,42246,wauI8sMOOjY,Krefeld
SiC68,Lug Serious D&DL#0152 (Krefeld,,,,Accapella,2019,DUDL,2019-12-25,https://www.youtube.com/watch?v=hiVeDwqBMAU,6113,hiVeDwqBMAU,-CoEvent
Trafalgar47,Vorstadtflokati D&DL#0150 (Krefeld,,,,Accapella,2019,DUDL,2019-12-23,https://www.youtube.com/watch?v=EjBaQPaVBB4,6843,EjBaQPaVBB4,-CoEvent
Mr. Whyte,Sizyphos,,,Köln,Accapella,2019,DLTLLY,2019-12-22,https://www.youtube.com/watch?v=9eyIS57O1X0,75469,9eyIS57O1X0,Köln
Kid Soldier,Khacoby,,,Köln,Accapella,2019,DLTLLY,2019-12-20,https://www.youtube.com/watch?v=hf7bzyZKBLo,82844,hf7bzyZKBLo,Köln
Ralle,Herr Sören D&DL#0151 (Krefeld,,,,Accapella,2019,DUDL,2019-12-18,https://www.youtube.com/watch?v=RgsfS0R9Zw4,8150,RgsfS0R9Zw4,-CoEvent
RenetiXX,MC Geuner,,,Köln,Accapella,2019,DLTLLY,2019-12-15,https://www.youtube.com/watch?v=BUef8obuDf0,46213,BUef8obuDf0,Köln
Master Marv,MC Rabiat,,,Berlin,Accapella,2019,DLTLLY,2019-12-13,https://www.youtube.com/watch?v=JWY0UT09k64,21065,JWY0UT09k64,Berlin
Milio,Plural D&DL#0148 (Berlin,,,,Accapella,2019,DUDL,2019-12-11,https://www.youtube.com/watch?v=Kb1di9tsUg4,5452,Kb1di9tsUg4,-CoEvent
Cashus K. + Mac Horn,DNA + Ringelnatz,,,Köln,Accapella,2019,DLTLLY,2019-12-10,https://www.youtube.com/watch?v=9pjW5JyzG-Q,31670,9pjW5JyzG-Q,Köln
A-Ron,Nika,,,Berlin,Accapella,2019,DLTLLY,2019-12-06,https://www.youtube.com/watch?v=e9mAswMAQGg,17967,e9mAswMAQGg,Berlin
Cartoon,Schlawin0r D&DL#0147 (Berlin,,,,Accapella,2019,DUDL,2019-12-04,https://www.youtube.com/watch?v=uHhCVo5FaXA,7226,uHhCVo5FaXA,-CoEvent
Nick Shit,Morgana D&DL#0146 (Berlin,,,,Accapella,2019,DUDL,2019-12-02,https://www.youtube.com/watch?v=XIGXQ1nDR7s,6763,XIGXQ1nDR7s,-CoEvent
SnakeHeadRhyme,Karanova,,,Berlin,Accapella,2019,DLTLLY,2019-12-01,https://www.youtube.com/watch?v=a2oB09-ACww,39865,a2oB09-ACww,Berlin
Phasenkind,PrettyShittyJiggy,Co-Event Dltlly & D&DL,,Ludwigshafen,Accapella,2019,DLTLLY,2019-11-29,https://www.youtube.com/watch?v=On_47ye4fI0,23357,On_47ye4fI0,Ludwigshafen
Ekta,Frozen D&DL#0143 (Ludwigshafen,,,,Accapella,2019,DUDL,2019-11-27,https://www.youtube.com/watch?v=0hphYeZF-7E,6518,0hphYeZF-7E,MusicGourmétz-CoEvent
Papi Schlauch,Proton,,,,Accapella,2019,DLTLLY,2019-11-24,https://www.youtube.com/watch?v=pdOgI2ZzRFE,79353,pdOgI2ZzRFE,Frankfurt
MC Maik,Fate,,,,Accapella,2019,DLTLLY,2019-11-22,https://www.youtube.com/watch?v=VdSYdtJK1SY,28526,VdSYdtJK1SY,Frankfurt
Jepain,Kaliba D&DL#0145 (Ludwigshafen,,,,Accapella,2019,DUDL,2019-11-20,https://www.youtube.com/watch?v=FLpo3lNamXs,6214,FLpo3lNamXs,MusicGourmétz-CoEvent
XtraHerb,Zheka D&DL#0144 (Ludwigshafen,,,,Accapella,2019,DUDL,2019-11-18,https://www.youtube.com/watch?v=rRxKa443nq0,9464,rRxKa443nq0,MusicGourmétz-CoEvent
Steel,Hiding John,,,,Accapella,2019,DLTLLY,2019-11-17,https://www.youtube.com/watch?v=8jPhByN4nMY,52109,8jPhByN4nMY,Halbfinale Frankfurt
Paleiacci,Baretta,Co-Event Dltlly & D&DL,,Ludwigshafen,Accapella,2019,DLTLLY,2019-11-15,https://www.youtube.com/watch?v=Ty7p2q_B-xA,16835,Ty7p2q_B-xA,Ludwigshafen
Joe Pharo,Ryko-J,,,,Accapella,2019,DLTLLY,2019-11-08,https://www.youtube.com/watch?v=NlgHm8PC2JU,51593,NlgHm8PC2JU,Frankfurt
Nimeon,DOC,,,,Accapella,2019,DLTLLY,2019-11-03,https://www.youtube.com/watch?v=DFz9IJOx7KA,17022,DFz9IJOx7KA,DUDL+DerNorden CoEvent
Friedrich Chilla,Tommen D&DL#0137 (Bremen,,,,Accapella,2019,DUDL,2019-11-01,https://www.youtube.com/watch?v=eTJ6O-3pFE4,7318,eTJ6O-3pFE4,Der Norden-CoEvent
Ali Smart,Gin Tomek D&DL#0139 (Bremen,,,,Accapella,2019,DUDL,2019-10-30,https://www.youtube.com/watch?v=Yl14HGtptyM,6196,Yl14HGtptyM,Der Norden-CoEvent
Alko,Maru D&DL#0140 (Bremen,,,,Accapella,2019,DUDL,2019-10-28,https://www.youtube.com/watch?v=7-zmJH0dxho,5518,7-zmJH0dxho,Der Norden-CoEvent
Dizaster,JollyJay,,,,Accapella,2019,DLTLLY,2019-10-26,https://www.youtube.com/watch?v=1ap7X5HV54k,101646,1ap7X5HV54k,international Battle B.Day#6
P-Haze,Torbäng D&DL#0141 (Bremen,,,,Accapella,2019,DUDL,2019-10-25,https://www.youtube.com/watch?v=yJJZjoZqHyU,5429,yJJZjoZqHyU,Der Norden-CoEvent
BrahMC,Moby Deep D&DL#0138 (Bremen,,,,Accapella,2019,DUDL,2019-10-23,https://www.youtube.com/watch?v=43Ko11ZOZTE,5564,43Ko11ZOZTE,Der Norden-CoEvent
Yarambo,Mikesh,,,,Accapella,2019,DLTLLY,2019-10-20,https://www.youtube.com/watch?v=g4vk0dkD2-U,322165,g4vk0dkD2-U,🏆 TITLE-MATCH 🏆
Audienzz,Béla Garbage D&DL#0136 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-18,https://www.youtube.com/watch?v=uLpUUufc6rE,4122,uLpUUufc6rE,Move &#39;n&#39; Culture Festival-CoEvent
Ortcutt,Mazzikaner D&DL#0135 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-16,https://www.youtube.com/watch?v=gNn3O1N0tos,5934,gNn3O1N0tos,Move &#39;n&#39; Culture Festival-CoEvent
Brian Damage,Merlin,,,,Accapella,2019,DLTLLY,2019-10-13,https://www.youtube.com/watch?v=Td7-cUxlJlI,133266,Td7-cUxlJlI,B.Day#6
Franz Flaute,Nika D&DL#0134 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-09,https://www.youtube.com/watch?v=H5cwWICWP9Q,8587,H5cwWICWP9Q,Move &#39;n&#39; Culture Festival-CoEvent
Cris Kotzen,Robscure,,,,Accapella,2019,DLTLLY,2019-10-06,https://www.youtube.com/watch?v=359kHeVVIy4,88159,359kHeVVIy4,B.Day#6
Doga,Malik D&DL#0133 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-02,https://www.youtube.com/watch?v=4mFYhFng1AE,5292,4mFYhFng1AE,Move &#39;n&#39; Culture Festival-CoEvent
Henrey,Craze,,,,Accapella,2019,DLTLLY,2019-09-29,https://www.youtube.com/watch?v=Nk4nGx2_8dk,76194,Nk4nGx2_8dk,B.Day#6
Pulsar,Shker D&DL#0132 (Halle,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-09-25,https://www.youtube.com/watch?v=so7-Y7-fv7Y,6813,so7-Y7-fv7Y,Move &#39;n&#39; Culture Festival-CoEvent
DNA + Ringelnatz,Fesas + Krom,,,Berlin,Accapella,2019,DLTLLY,2019-09-22,https://www.youtube.com/watch?v=rpVKWVj_RWw,41678,rpVKWVj_RWw,Berlin
Lucky Number,Ortcutt,,,Berlin,Accapella,2019,DLTLLY,2019-09-20,https://www.youtube.com/watch?v=FA1DpTyD_dM,16483,FA1DpTyD_dM,Berlin
ZinZity,Mazzikaner,,,Berlin,Accapella,2019,DLTLLY,2019-09-15,https://www.youtube.com/watch?v=z-gyAcxHO3Q,81948,z-gyAcxHO3Q,Runde2 Berlin
Ano-nym,Aytee,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-09-13,https://www.youtube.com/watch?v=zdfjO-EkI-I,268629,zdfjO-EkI-I,Splash22
Steel,Driss,,,Berlin,Accapella,2019,DLTLLY,2019-09-08,https://www.youtube.com/watch?v=so7auaBTczQ,20003,so7auaBTczQ,Runde2 Berlin
Mavgic,Davie Jones,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-09-06,https://www.youtube.com/watch?v=R5c3gVn0MTI,229091,R5c3gVn0MTI,Splash22
SnakeHeadRhyme,Lug Serious,,,Berlin,Accapella,2019,DLTLLY,2019-09-04,https://www.youtube.com/watch?v=c33Tdb62OaY,24192,c33Tdb62OaY,HIPinside Berlin
Hiding John,Phasenkind,,,Berlin,Accapella,2019,DLTLLY,2019-09-01,https://www.youtube.com/watch?v=a0VIIAdkQiw,49828,a0VIIAdkQiw,Runde2 Berlin
Cris Kotzen,Pablo,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-08-30,https://www.youtube.com/watch?v=7IG1ogWO5Iw,93959,7IG1ogWO5Iw,Splash22
Silence,K.O. Ray,,,Berlin,Accapella,2019,DLTLLY,2019-08-28,https://www.youtube.com/watch?v=D6dGz3CbY9w,16093,D6dGz3CbY9w,HIPinside Berlin
Tollschock,Paleiacci,,,Berlin,Accapella,2019,DLTLLY,2019-08-25,https://www.youtube.com/watch?v=SroLejedLS8,19537,SroLejedLS8,Runde2 Berlin
Kato,Rino Mandingo,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-08-23,https://www.youtube.com/watch?v=2OPxY-WJQ00,73260,2OPxY-WJQ00,Splash22
Yarambo,Cris Kotzen,,,,Accapella,2019,DLTLLY,2019-08-17,https://www.youtube.com/watch?v=rXtu_yTsNyY,252002,rXtu_yTsNyY,Hamburg
Ano-nym,Joe Pharo,,,,On Beat,2019,DLTLLY,2019-08-14,https://www.youtube.com/watch?v=k_PFZFeAvqo,42566,k_PFZFeAvqo,Hamburg
Mars B.,Tobi High,,,,Accapella,2019,DLTLLY,2019-08-10,https://www.youtube.com/watch?v=08a7zIL-Kq4,261371,08a7zIL-Kq4,Hamburg
Nikiz,Fabiga,,,,On Beat,2019,DLTLLY,2019-08-09,https://www.youtube.com/watch?v=QuVClodstF8,30073,QuVClodstF8,Hamburg
Merlin,Khacoby,,,,Accapella,2019,DLTLLY,2019-08-04,https://www.youtube.com/watch?v=yJyAb9r0ntI,126208,yJyAb9r0ntI,Hamburg
Aris,Julo,,,,Accapella,2019,DLTLLY,2019-08-02,https://www.youtube.com/watch?v=h51TEe9214k,24302,h51TEe9214k,Hamburg
Mighty Mo,Hansen,,,,Accapella,2014,DLTLLY,2019-07-29,https://www.youtube.com/watch?v=Y5U4LUK-82o,177814,Y5U4LUK-82o,EOW-Tour
Joseph Steinschleuder,Falk,,,,Accapella,2019,DLTLLY,2019-07-26,https://www.youtube.com/watch?v=7gndCUN-t1A,117068,7gndCUN-t1A,Hamburg
Cashus K + Mac Horn,MC Geuner + Natif,,,,Accapella,2019,DLTLLY,2019-07-25,https://www.youtube.com/watch?v=2EgAMk2CWIo,40526,2EgAMk2CWIo,Hamburg
RenetiXX,Shizu,,,,Accapella,2019,DLTLLY,2019-07-20,https://www.youtube.com/watch?v=49jN1g_l4sw,33607,49jN1g_l4sw,Hamburg
DXXDSTXCK,TableddnTimmy,,,,Accapella,2019,DLTLLY,2019-07-20,https://www.youtube.com/watch?v=6gf6DGRGPco,49381,6gf6DGRGPco,Hamburg
Bong Teggy,Mikesh,,,,Accapella,2019,DLTLLY,2019-07-09,https://www.youtube.com/watch?v=iytAxUC689k,617135,iytAxUC689k,MAYhem #4
DLTLLY+D&DL   Ortcutt,Steel,,,,Accapella,2019,DUDL,2019-07-05,https://www.youtube.com/watch?v=CPwOU-cEeE0,15930,CPwOU-cEeE0,Runde1 Berlin
JerMC,Robscure,,,,Accapella,2019,DLTLLY,2019-07-04,https://www.youtube.com/watch?v=jsa8A68JWHc,67776,jsa8A68JWHc,MAYhem4
DLTLLY+D&DL   Phasenkind,Klö10,,,,Accapella,2019,DUDL,2019-07-03,https://www.youtube.com/watch?v=6tEH2aGB7_Y,17528,6tEH2aGB7_Y,Runde1 Berlin
Sizyphos,Davie Jones,,,,Accapella,2019,DLTLLY,2019-06-29,https://www.youtube.com/watch?v=qv_Vf5YwFao,149552,qv_Vf5YwFao,MAYhem4
DLTLLY+D&DL   Arbeitstitel,Hiding John,,,,Accapella,2019,DUDL,2019-06-26,https://www.youtube.com/watch?v=rWZkTI11c8Y,25129,rWZkTI11c8Y,Runde1 Berlin
Fate,Craze,,,,Accapella,2019,DLTLLY,2019-06-23,https://www.youtube.com/watch?v=UiaCJXNCthY,44888,UiaCJXNCthY,MAYhem4
DLTLLY+D&DL   Tollschock,Silence,,,,Accapella,2019,DUDL,2019-06-21,https://www.youtube.com/watch?v=zV3N2PCfxac,16567,zV3N2PCfxac,Runde1 Berlin
DLTLLY+D&DL   Mazzikaner,K.O. Ray,,,,Accapella,2019,DUDL,2019-06-19,https://www.youtube.com/watch?v=sS6-j7wbm6o,14636,sS6-j7wbm6o,Runde1 Berlin
Yarambo + Kato,Wolff + Joe Pharo,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-16,https://www.youtube.com/watch?v=a4WsKK9UKeU,129002,a4WsKK9UKeU,NRWeekend3
DLTLLY+D&DL   Lucky Number,ZinZity,,,,Accapella,2019,DUDL,2019-06-14,https://www.youtube.com/watch?v=c0j-SjApuO0,92742,c0j-SjApuO0,Runde1 Berlin
DLTLLY+D&DL   Paleiacci,Sikk Whalee,,,,Accapella,2019,DUDL,2019-06-12,https://www.youtube.com/watch?v=8mePOEi9G-4,15157,8mePOEi9G-4,Runde1 Berlin
Duff,Lyrico,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-08,https://www.youtube.com/watch?v=4x-ouPt32k0,138838,4x-ouPt32k0,NRWeekend3
N'antinein,Joseph Steinschleuder,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-02,https://www.youtube.com/watch?v=fK-LjuDqkGo,77100,fK-LjuDqkGo,NRWeekend3
Ryko-J,Highdemann,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-31,https://www.youtube.com/watch?v=qUe3WkuFvUI,48317,qUe3WkuFvUI,NRWeekend3
Indoor Stan,Kid Soldier,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-26,https://www.youtube.com/watch?v=bDd23OyQj8U,75044,bDd23OyQj8U,NRWeekend3
Alice,Karma,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-19,https://www.youtube.com/watch?v=w-brgVQJxjo,75125,w-brgVQJxjo,NRWeekend3
MC Geuner,Mave,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-17,https://www.youtube.com/watch?v=UDctKKtso3U,54712,UDctKKtso3U,NRWeekend3
Pablo,Khacoby,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-12,https://www.youtube.com/watch?v=iJ5-bv361rw,49264,iJ5-bv361rw,NRWeekend3
Proton,Vinci,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-05,https://www.youtube.com/watch?v=YtSL7gzo2x4,49999,YtSL7gzo2x4,NRWeekend3
T-Jey,Papa TR,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-03,https://www.youtube.com/watch?v=c7keDhs479s,23471,c7keDhs479s,NRWeekend3
T-Way + Burst,Cashus K + Mac Horn,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-04-28,https://www.youtube.com/watch?v=LlgDB0N8P7k,33401,LlgDB0N8P7k,NRWeekend3
Herr Kuchen,Tao,,,,Accapella,2019,DLTLLY,2019-04-21,https://www.youtube.com/watch?v=e0KjoxB51EI,90604,e0KjoxB51EI,Wiesbaden
Julo,PrettyShittyJiggy,,,,Accapella,2019,DLTLLY,2019-04-14,https://www.youtube.com/watch?v=q2QSW6dxCxI,17379,q2QSW6dxCxI,Wiesbaden
Nais,Ano-nym,,,,On Beat,2019,DLTLLY,2019-04-12,https://www.youtube.com/watch?v=Gt0tcF5aBhw,74297,Gt0tcF5aBhw,Tapefabrik
Shortworth,Craze,,,,Accapella,2019,DLTLLY,2019-04-07,https://www.youtube.com/watch?v=_iIiMTUBDuo,36925,_iIiMTUBDuo,Wiesbaden
Vyrus,Pablo,,,,On Beat,2019,DLTLLY,2019-04-05,https://www.youtube.com/watch?v=JRAeJtv2KAI,72913,JRAeJtv2KAI,Tapefabrik
A-Ron,Mr. Whyte,,,,Accapella,2019,DLTLLY,2019-03-31,https://www.youtube.com/watch?v=KZC0Boi1V1A,20061,KZC0Boi1V1A,Wiesbaden
Robscure,VT,,,Kassel,Accapella,2019,DLTLLY,2019-03-24,https://www.youtube.com/watch?v=suRzrcwwp10,51191,suRzrcwwp10,Kassel
Aris,Fate,,,Kassel,Accapella,2019,DLTLLY,2019-03-17,https://www.youtube.com/watch?v=_hlEJQGceVI,24851,_hlEJQGceVI,Kassel
Papi Schlauch,Joe Pharo,,,Kassel,Accapella,2019,DLTLLY,2019-03-10,https://www.youtube.com/watch?v=jlAGipbHY3o,97143,jlAGipbHY3o,Kassel
Mars B.,Joseph Steinschleuder,,,Kassel,Accapella,2019,DLTLLY,2019-03-03,https://www.youtube.com/watch?v=52TG99ZhujQ,95794,52TG99ZhujQ,Kassel
Julo,Senad,,,,Accapella,2019,DLTLLY,2019-03-01,https://www.youtube.com/watch?v=fzChU9ifmpM,15971,fzChU9ifmpM,CoEvent4
Béla Garbage,Eddie Tude D&DL#0131 (Berlin,,,,Accapella,2019,DUDL,2019-02-27,https://www.youtube.com/watch?v=QKTtGKUnz-Q,7433,QKTtGKUnz-Q,-CoEvent
Kid Soldier,Karma,,,Kassel,Accapella,2019,DLTLLY,2019-02-24,https://www.youtube.com/watch?v=FiNK7Ip2G7M,53989,FiNK7Ip2G7M,Kassel
Lug Serious,Audienzz,,,,Accapella,2019,DLTLLY,2019-02-22,https://www.youtube.com/watch?v=Rj9OPzOXGEo,11357,Rj9OPzOXGEo,CoEvent4
OstrichO,MC Rabiat D&DL#0130 (Berlin,,,,Accapella,2019,DUDL,2019-02-20,https://www.youtube.com/watch?v=riW57gZu4wA,6445,riW57gZu4wA,-CoEvent
Django,Craze,,,,Accapella,2019,DLTLLY,2019-02-17,https://www.youtube.com/watch?v=MbEatFFA6Ws,23679,MbEatFFA6Ws,CoEvent4
SnakeHeadRhyme,Shizu,,,,Accapella,2019,DLTLLY,2019-02-10,https://www.youtube.com/watch?v=DRGeTbZNyVM,23534,DRGeTbZNyVM,CoEvent4
Robscure,Mikesh,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-02-03,https://www.youtube.com/watch?v=ZIt1ck2SkpY,349699,ZIt1ck2SkpY,DISSember #3
Onkel Oktomusch + Die Zwetschke,Cris Kotzen + Ano-nym,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-01-27,https://www.youtube.com/watch?v=oBCM0_x5BTw,350340,oBCM0_x5BTw,DISSember #3
Yarambo,Nedal Nib,,,,Accapella,2019,DLTLLY,2019-01-18,https://www.youtube.com/watch?v=b9WiPNutmcs,424058,b9WiPNutmcs,🏆 TITLE-MATCH 🏆
Brian Damage,Wolff,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-01-13,https://www.youtube.com/watch?v=l1A7Frzc6Yc,414701,l1A7Frzc6Yc,DISSember #3
JollyJay,Buddi,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-30,https://www.youtube.com/watch?v=g7CZ_KeNQBg,71155,g7CZ_KeNQBg,Dortmund
Akanoo,MC Geuner,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-28,https://www.youtube.com/watch?v=9caXz-M8C-w,30284,9caXz-M8C-w,Dortmund
