Name #1,Name #2,Event,Type,Year,Channel,Uploaded,URL,ID,Views
FREEZY & DESPO,ZEPTAH & ORPHXN,ON BEAT BATTLE,On Beat,2023,FOB,2023-3-14,https://www.youtube.com/watch?v=bnrYiUeZcmc,bnrYiUeZcmc,12759
PHASENKIND,MC COLOGNE,ON BEAT BATTLE,On Beat,2023,FOB,2023-3-14,https://www.youtube.com/watch?v=wGVt1b9k1-s,wGVt1b9k1-s,1403
Krom,Shizu,Freestyle Halbfinale 2/2  Kassel,Accapella,2023.0,DLTLLY,2023-3-10,https://www.youtube.com/watch?v=5At2_Fwibvw,5At2_Fwibvw,12905.0
Kiruma,LevRudi,Battle,Accapella,2022,DUDL,2023-2-4,https://www.youtube.com/watch?v=cy4tB0dKQvQ,cy4tB0dKQvQ,21814
Holu & Freekno,Joseph Steinschleuder & Triple Beat,2on2,Accapella,2023,DLTLLY,2023-2-28,https://www.youtube.com/watch?v=wD1OXlkgxuo,wD1OXlkgxuo,35135
Gerro,Bilal,  Kassel,Accapella,2023,DLTLLY,2023-2-24,https://www.youtube.com/watch?v=PtphnbYBD-g,PtphnbYBD-g,20449
Krom,Notyzze,Freestyle Viertelfinale 3/4  Kassel,Accapella,2023.0,DLTLLY,2023-2-21,https://www.youtube.com/watch?v=98g7Cy_XbxY,98g7Cy_XbxY,25715.0
Neilz,Wolff,DISSember 6,Accapella,2023,DLTLLY,2023-2-2,https://www.youtube.com/watch?v=haZz6DTu_-g,haZz6DTu_-g,51851
MC Geuner,Shizu,Freestyle Viertelfinale 2/4 Kassel,Accapella,2023.0,DLTLLY,2023-2-17,https://www.youtube.com/watch?v=AvAcIKtEhwc,AvAcIKtEhwc,13444.0
Craze,Papi Schlauch,Freestyle Viertelfinale 1/4 Kassel,Accapella,2023.0,DLTLLY,2023-2-14,https://www.youtube.com/watch?v=cFxjz1ESlrA,cFxjz1ESlrA,24936.0
Vyrus,Bong Teggy,DISSember 6,On Beat,2023.0,DLTLLY,2023-2-12,https://www.youtube.com/watch?v=0j2whdG-GRI,0j2whdG-GRI,95166.0
KahVauWeh,Jilly,Battle,Accapella,2023,DUDL,2023-12-9,https://www.youtube.com/watch?v=0qrxZCr5CMg,0qrxZCr5CMg,4494
FREEKNO,MORGANA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-8,https://www.youtube.com/watch?v=WtgPudDeZj8,WtgPudDeZj8,6158
KRISO,ILYA FLOYD,NEWCOMER BATTLE,Accapella,2023,FOB,2023-12-31,https://www.youtube.com/watch?v=eSLYneqD0vg,eSLYneqD0vg,3504
Notyzze,BanDan,  Wien,On Beat,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=ryfJjGNbbR8,ryfJjGNbbR8,17683
Neilz,Kiruma,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=k5MyH3qffzk,k5MyH3qffzk,60736
Bilal,Joseph Steinschleuder,Battle,Accapella,2023,DUDL,2023-12-30,https://www.youtube.com/watch?v=MmgJGhyrfbc,MmgJGhyrfbc,15546
Onkel Oktomusch,Jindo109,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=NXAh7HMMM-0,NXAh7HMMM-0,86887
Barbee & Flow,Fate & Joseph Steinschleuder,2on2  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=o0oMk_6Sj60,o0oMk_6Sj60,23039
Mc Geuner,T-Way,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=rsMrgC9k9jk,rsMrgC9k9jk,18343
Flashus Christus,K9NE,  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=chUp4X6Isbo,chUp4X6Isbo,7175
Liuz,Herr Kuchen,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=vPgMlVOgMYs,vPgMlVOgMYs,49380
Karkobi,Requiem,  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=dpC_mfZVDrc,dpC_mfZVDrc,33325
LUCKYLILY & BAYZE,CRAZE & MOITZ,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-28,https://www.youtube.com/watch?v=B7Ge3bBMaZ4,B7Ge3bBMaZ4,34810
MORGANA,ZEPTAH,ON BEAT BATTLE,On Beat,2023,FOB,2023-12-26,https://www.youtube.com/watch?v=VSjE_QHcZBU,VSjE_QHcZBU,7511
Kane,David Ardor,Battle,Accapella,2023,DUDL,2023-12-23,https://www.youtube.com/watch?v=5NWHlFDIezw,5NWHlFDIezw,3276
CLOCKWORK,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-21,https://www.youtube.com/watch?v=8t_wR5YYayI,8t_wR5YYayI,6167
